year,man_literate,man_non_literate,woman_literate,woman_non_literate,literate,non_literate,city,town_code,town
2014,95.75,4.25,85.98,14.02,90.72,9.28,Elazığ,1631,Sivrice
2014,97.1,2.9,87.57,12.43,92.36,7.64,Erzincan,1243,Çayırlı
2014,96.58,3.42,82.35,17.65,89.6,10.4,Erzincan,1406,İliç
2014,96.63,3.37,83.54,16.46,89.86,10.14,Erzincan,1459,Kemah
2014,97.87,2.13,87.28,12.72,92.79,7.21,Erzincan,1460,Kemaliye
2014,98.32,1.68,91.22,8.78,94.79,5.21,Erzincan,1318,Merkez
2014,96.63,3.37,89.88,10.12,93.36,6.64,Erzincan,1977,Otlukbeli
2014,95.29,4.71,77.7,22.3,86.91,13.09,Erzincan,1583,Refahiye
2014,97.0,3.0,86.89,13.11,92.08,7.92,Erzincan,1675,Tercan
2014,98.05,1.95,84.28,15.72,91.04,8.96,Erzincan,1853,Üzümlü
2014,98.4,1.6,89.17,10.83,93.75,6.25,Erzurum,1153,Aşkale
2014,98.84,1.16,92.02,7.98,95.45,4.55,Erzurum,1945,Aziziye
2014,95.33,4.67,82.29,17.71,88.95,11.05,Erzurum,1235,Çat
2014,95.38,4.62,81.73,18.27,88.71,11.29,Erzurum,1392,Hınıs
2014,97.5,2.5,85.81,14.19,91.74,8.26,Erzurum,1396,Horasan
2014,95.22,4.78,77.69,22.31,86.12,13.88,Erzurum,1416,İspir
2014,96.72,3.28,81.61,18.39,89.24,10.76,Erzurum,1812,Karaçoban
2014,95.59,4.41,76.58,23.42,86.26,13.74,Erzurum,1444,Karayazı
2014,97.6,2.4,84.75,15.25,91.28,8.72,Erzurum,1967,Köprüköy
2014,96.32,3.68,85.03,14.97,90.6,9.4,Erzurum,1540,Narman
2014,96.62,3.38,85.95,14.05,91.39,8.61,Erzurum,1550,Oltu
2014,94.79,5.21,82.64,17.36,88.65,11.35,Erzurum,1551,Olur
2014,99.12,0.88,93.44,6.56,96.29,3.71,Erzurum,2044,Palandöken
2014,98.37,1.63,90.39,9.61,94.44,5.56,Erzurum,1567,Pasinler
2014,96.79,3.21,83.32,16.68,89.75,10.25,Erzurum,1865,Pazaryolu
2014,94.84,5.16,82.86,17.14,88.84,11.16,Erzurum,1657,Şenkaya
2014,94.21,5.79,77.49,22.51,85.96,14.04,Erzurum,1674,Tekman
2014,97.06,2.94,82.47,17.53,89.69,10.31,Erzurum,1683,Tortum
2014,96.56,3.44,84.11,15.89,90.38,9.62,Erzurum,1851,Uzundere
2014,99.11,0.89,93.88,6.12,96.52,3.48,Erzurum,2045,Yakutiye
2014,97.55,2.45,88.41,11.59,93.03,6.97,Eskişehir,1759,Alpu
2014,98.51,1.49,91.2,8.8,94.82,5.18,Eskişehir,1777,Beylikova
2014,98.25,1.75,91.76,8.24,94.99,5.01,Eskişehir,1255,Çifteler
2014,98.58,1.42,89.41,10.59,93.85,6.15,Eskişehir,1934,Günyüzü
2014,96.12,3.88,79.52,20.48,87.92,12.08,Eskişehir,1939,Han
2014,98.85,1.15,92.98,7.02,95.95,4.05,Eskişehir,1808,İnönü
2014,98.52,1.48,90.72,9.28,94.63,5.37,Eskişehir,1508,Mahmudiye
2014,98.94,1.06,96.09,3.91,97.52,2.48,Eskişehir,1973,Mihalgazi
2014,98.14,1.86,92.97,7.03,95.54,4.46,Eskişehir,1527,Mihalıççık
2014,99.43,0.57,96.97,3.03,98.17,1.83,Eskişehir,2046,Odunpazarı
2014,97.41,2.59,89.63,10.37,93.49,6.51,Eskişehir,1599,Sarıcakaya
2014,98.19,1.81,91.54,8.46,94.91,5.09,Eskişehir,1618,Seyitgazi
2014,98.72,1.28,92.62,7.38,95.67,4.33,Eskişehir,1632,Sivrihisar
2014,99.41,0.59,96.48,3.52,97.96,2.04,Eskişehir,2047,Tepebaşı
2014,97.66,2.34,86.98,13.02,92.33,7.67,Gaziantep,1139,Araban
2014,97.97,2.03,88.2,11.8,93.18,6.82,Gaziantep,1415,İslahiye
2014,98.4,1.6,85.16,14.84,91.91,8.09,Gaziantep,1956,Karkamış
2014,97.91,2.09,87.72,12.28,92.78,7.22,Gaziantep,1546,Nizip
2014,97.93,2.07,88.35,11.65,93.19,6.81,Gaziantep,1974,Nurdağı
2014,98.56,1.44,87.19,12.81,92.96,7.04,Gaziantep,1549,Oğuzeli
2014,99.11,0.89,93.4,6.6,96.28,3.72,Gaziantep,1841,Şahinbey
2014,99.04,0.96,93.65,6.35,96.38,3.62,Gaziantep,1844,Şehitkamil
2014,97.39,2.61,84.37,15.63,90.91,9.09,Gaziantep,1720,Yavuzeli
2014,96.77,3.23,86.2,13.8,91.58,8.42,Giresun,1133,Alucra
2014,98.65,1.35,93.58,6.42,96.06,3.94,Giresun,1212,Bulancak
2014,93.12,6.88,67.21,32.79,80.42,19.58,Giresun,1893,Çamoluk
2014,96.18,3.82,85.33,14.67,90.61,9.39,Giresun,1894,Çanakçı
2014,95.38,4.62,80.44,19.56,87.96,12.04,Giresun,1272,Dereli
2014,98.39,1.61,91.94,8.06,95.16,4.84,Giresun,1912,Doğankent
2014,98.15,1.85,92.97,7.03,95.54,4.46,Giresun,1320,Espiye
2014,97.9,2.1,87.78,12.22,92.47,7.53,Giresun,1324,Eynesil
2014,98.3,1.7,90.83,9.17,94.46,5.54,Giresun,1361,Görele
2014,97.34,2.66,92.23,7.77,94.74,5.26,Giresun,1930,Güce
2014,97.94,2.06,88.76,11.24,93.28,6.72,Giresun,1465,Keşap
2014,98.84,1.16,93.24,6.76,96.0,4.0,Giresun,1352,Merkez
2014,98.44,1.56,94.11,5.89,96.25,3.75,Giresun,1837,Piraziz
2014,97.02,2.98,89.11,10.89,93.0,7.0,Giresun,1654,Şebinkarahisar
2014,98.1,1.9,90.54,9.46,94.23,5.77,Giresun,1678,Tirebolu
2014,97.13,2.87,87.7,12.3,92.36,7.64,Giresun,1854,Yağlıdere
2014,98.6,1.4,90.91,9.09,94.76,5.24,Gümüşhane,1458,Kelkit
2014,99.05,0.95,93.98,6.02,96.52,3.48,Gümüşhane,1822,Köse
2014,97.72,2.28,84.0,16.0,91.07,8.93,Gümüşhane,1971,Kürtün
2014,99.23,0.77,95.3,4.7,97.33,2.67,Gümüşhane,1369,Merkez
2014,97.18,2.82,85.87,14.13,91.49,8.51,Gümüşhane,1660,Şiran
2014,98.44,1.56,91.8,8.2,95.13,4.87,Gümüşhane,1684,Torul
2014,98.83,1.17,87.81,12.19,95.5,4.5,Hakkari,1261,Çukurca
2014,98.15,1.85,89.08,10.92,93.87,6.13,Hakkari,1377,Merkez
2014,95.44,4.56,79.84,20.16,88.63,11.37,Hakkari,1656,Şemdinli
2014,97.07,2.93,86.79,13.21,92.15,7.85,Hakkari,1737,Yüksekova
2014,97.85,2.15,94.77,5.23,96.33,3.67,Hatay,1131,Altınözü
2014,99.03,0.97,96.34,3.66,97.7,2.3,Hatay,2080,Antakya
2014,98.71,1.29,95.87,4.13,97.28,2.72,Hatay,2081,Arsuz
2014,99.16,0.84,97.81,2.19,98.48,1.52,Hatay,1887,Belen
2014,98.76,1.24,95.73,4.27,97.2,2.8,Hatay,2082,Defne
2014,98.98,1.02,95.71,4.29,97.36,2.64,Hatay,1289,Dörtyol
2014,98.91,1.09,96.04,3.96,97.47,2.53,Hatay,1792,Erzin
2014,98.36,1.64,95.29,4.71,96.86,3.14,Hatay,1382,Hassa
2014,99.14,0.86,96.71,3.29,97.93,2.07,Hatay,1413,İskenderun
2014,98.29,1.71,95.52,4.48,96.91,3.09,Hatay,1468,Kırıkhan
2014,98.32,1.68,95.68,4.32,97.02,2.98,Hatay,1970,Kumlu
2014,99.43,0.57,96.95,3.05,98.2,1.8,Hatay,2083,Payas
2014,98.51,1.49,95.22,4.78,96.85,3.15,Hatay,1585,Reyhanlı
2014,98.36,1.64,94.99,5.01,96.62,3.38,Hatay,1591,Samandağ
2014,98.2,1.8,94.73,5.27,96.53,3.47,Hatay,1721,Yayladağı
2014,97.53,2.47,84.76,15.24,91.51,8.49,Iğdır,1142,Aralık
2014,96.5,3.5,82.37,17.63,89.62,10.38,Iğdır,2011,Karakoyunlu
2014,97.21,2.79,86.68,13.32,92.09,7.91,Iğdır,1398,Merkez
2014,96.45,3.55,82.81,17.19,89.85,10.15,Iğdır,1692,Tuzluca
2014,98.2,1.8,93.8,6.2,95.97,4.03,Isparta,1755,Aksu
2014,99.04,0.96,96.86,3.14,97.95,2.05,Isparta,1154,Atabey
2014,98.89,1.11,95.58,4.42,97.27,2.73,Isparta,1297,Eğirdir
2014,98.43,1.57,95.69,4.31,97.03,2.97,Isparta,1341,Gelendost
2014,98.8,1.2,93.46,6.54,96.09,3.91,Isparta,1929,Gönen
2014,98.88,1.12,93.74,6.26,96.25,3.75,Isparta,1456,Keçiborlu
2014,99.2,0.8,96.19,3.81,97.69,2.31,Isparta,1401,Merkez
2014,98.68,1.32,92.36,7.64,95.44,4.56,Isparta,1651,Şarkikaraağaç
2014,98.82,1.18,91.73,8.27,95.24,4.76,Isparta,1615,Senirkent
2014,96.77,3.23,83.57,16.43,90.19,9.81,Isparta,1648,Sütçüler
2014,99.38,0.62,96.02,3.98,97.75,2.25,Isparta,1699,Uluborlu
2014,98.25,1.75,91.01,8.99,94.53,5.47,Isparta,1717,Yalvaç
2014,99.42,0.58,95.77,4.23,97.73,2.27,Isparta,2001,Yenişarbademli
2014,99.25,0.75,96.57,3.43,98.06,1.94,İstanbul,1103,Adalar
2014,98.6,1.4,93.74,6.26,96.25,3.75,İstanbul,2048,Arnavutköy
2014,99.15,0.85,95.87,4.13,97.5,2.5,İstanbul,2049,Ataşehir
2014,99.35,0.65,96.28,3.72,97.82,2.18,İstanbul,2003,Avcılar
2014,99.1,0.9,94.83,5.17,97.0,3.0,İstanbul,2004,Bağcılar
2014,99.27,0.73,95.66,4.34,97.47,2.53,İstanbul,2005,Bahçelievler
2014,99.55,0.45,98.4,1.6,98.94,1.06,İstanbul,1166,Bakırköy
2014,99.19,0.81,96.38,3.62,97.79,2.21,İstanbul,2050,Başakşehir
2014,99.33,0.67,96.26,3.74,97.81,2.19,İstanbul,1886,Bayrampaşa
2014,99.71,0.29,98.56,1.44,99.09,0.91,İstanbul,1183,Beşiktaş
2014,99.19,0.81,95.24,4.76,97.22,2.78,İstanbul,1185,Beykoz
2014,99.57,0.43,97.86,2.14,98.69,1.31,İstanbul,2051,Beylikdüzü
2014,98.75,1.25,93.87,6.13,96.37,3.63,İstanbul,1186,Beyoğlu
2014,99.41,0.59,97.06,2.94,98.23,1.77,İstanbul,1782,Büyükçekmece
2014,99.32,0.68,96.82,3.18,98.11,1.89,İstanbul,1237,Çatalca
2014,99.29,0.71,95.96,4.04,97.65,2.35,İstanbul,2052,Çekmeköy
2014,99.08,0.92,94.48,5.52,96.84,3.16,İstanbul,2016,Esenler
2014,99.17,0.83,95.03,4.97,97.15,2.85,İstanbul,2053,Esenyurt
2014,99.24,0.76,95.84,4.16,97.56,2.44,İstanbul,1325,Eyüp
2014,98.86,1.14,95.12,4.88,96.97,3.03,İstanbul,1327,Fatih
2014,99.08,0.92,95.03,4.97,97.06,2.94,İstanbul,1336,Gaziosmanpaşa
2014,99.29,0.71,95.73,4.27,97.51,2.49,İstanbul,2010,Güngören
2014,99.61,0.39,98.3,1.7,98.89,1.11,İstanbul,1421,Kadıköy
2014,99.25,0.75,95.65,4.35,97.47,2.53,İstanbul,1810,Kağıthane
2014,99.32,0.68,95.57,4.43,97.43,2.57,İstanbul,1449,Kartal
2014,99.09,0.91,95.58,4.42,97.34,2.66,İstanbul,1823,Küçükçekmece
2014,99.36,0.64,96.57,3.43,97.95,2.05,İstanbul,2012,Maltepe
2014,99.28,0.72,95.8,4.2,97.57,2.43,İstanbul,1835,Pendik
2014,99.12,0.88,94.29,5.71,96.77,3.23,İstanbul,2054,Sancaktepe
2014,99.37,0.63,96.42,3.58,97.89,2.11,İstanbul,1604,Sarıyer
2014,98.78,1.22,95.12,4.88,97.0,3.0,İstanbul,1659,Şile
2014,99.33,0.67,96.74,3.26,98.15,1.85,İstanbul,1622,Silivri
2014,99.16,0.84,96.26,3.74,97.67,2.33,İstanbul,1663,Şişli
2014,98.96,1.04,93.36,6.64,96.24,3.76,İstanbul,2014,Sultanbeyli
2014,98.98,1.02,94.22,5.78,96.65,3.35,İstanbul,2055,Sultangazi
2014,99.37,0.63,96.39,3.61,97.93,2.07,İstanbul,2015,Tuzla
2014,99.33,0.67,95.8,4.2,97.58,2.42,İstanbul,1852,Ümraniye
2014,99.44,0.56,96.7,3.3,98.04,1.96,İstanbul,1708,Üsküdar
2014,99.03,0.97,95.11,4.89,97.09,2.91,İstanbul,1739,Zeytinburnu
2014,99.59,0.41,98.16,1.84,98.93,1.07,İzmir,1128,Aliağa
2014,99.61,0.39,98.28,1.72,98.93,1.07,İzmir,2006,Balçova
2014,98.34,1.66,94.39,5.61,96.35,3.65,İzmir,1178,Bayındır
2014,99.32,0.68,96.64,3.36,97.97,2.03,İzmir,2056,Bayraklı
2014,98.79,1.21,96.13,3.87,97.46,2.54,İzmir,1181,Bergama
2014,99.35,0.65,97.55,2.45,98.45,1.55,İzmir,1776,Beydağ
2014,99.37,0.63,96.88,3.12,98.13,1.87,İzmir,1203,Bornova
2014,99.46,0.54,97.36,2.64,98.41,1.59,İzmir,1780,Buca
2014,99.61,0.39,99.03,0.97,99.32,0.68,İzmir,1251,Çeşme
2014,99.38,0.62,97.06,2.94,98.22,1.78,İzmir,2007,Çiğli
2014,99.28,0.72,97.75,2.25,98.5,1.5,İzmir,1280,Dikili
2014,99.5,0.5,97.69,2.31,98.78,1.22,İzmir,1334,Foça
2014,99.57,0.43,97.99,2.01,98.8,1.2,İzmir,2009,Gaziemir
2014,99.59,0.41,98.49,1.51,99.06,0.94,İzmir,2018,Güzelbahçe
2014,99.37,0.63,97.22,2.78,98.28,1.72,İzmir,2057,Karabağlar
2014,99.78,0.22,98.19,1.81,99.0,1.0,İzmir,1432,Karaburun
2014,99.63,0.37,98.66,1.34,99.11,0.89,İzmir,1448,Karşıyaka
2014,99.05,0.95,96.06,3.94,97.58,2.42,İzmir,1461,Kemalpaşa
2014,98.53,1.47,95.89,4.11,97.21,2.79,İzmir,1467,Kınık
2014,98.28,1.72,93.59,6.41,95.95,4.05,İzmir,1477,Kiraz
2014,98.94,1.06,95.88,4.12,97.37,2.63,İzmir,1819,Konak
2014,99.32,0.68,96.99,3.01,98.18,1.82,İzmir,1826,Menderes
2014,99.26,0.74,96.97,3.03,98.12,1.88,İzmir,1521,Menemen
2014,99.4,0.6,98.27,1.73,98.84,1.16,İzmir,2013,Narlıdere
2014,99.01,0.99,96.16,3.84,97.56,2.44,İzmir,1563,Ödemiş
2014,99.37,0.63,97.88,2.12,98.65,1.35,İzmir,1611,Seferihisar
2014,98.98,1.02,94.67,5.33,96.82,3.18,İzmir,1612,Selçuk
2014,99.11,0.89,97.61,2.39,98.34,1.66,İzmir,1677,Tire
2014,98.96,1.04,95.02,4.98,97.0,3.0,İzmir,1682,Torbalı
2014,99.58,0.42,98.47,1.53,99.04,0.96,İzmir,1703,Urla
2014,98.06,1.94,88.18,11.82,93.23,6.77,Kahramanmaraş,1107,Afşin
2014,97.71,2.29,92.09,7.91,94.95,5.05,Kahramanmaraş,1136,Andırın
2014,95.9,4.1,85.77,14.23,90.94,9.06,Kahramanmaraş,1785,Çağlayancerit
2014,97.63,2.37,89.02,10.98,93.43,6.57,Kahramanmaraş,2084,Dulkadiroğlu
2014,96.94,3.06,91.78,8.22,94.48,5.52,Kahramanmaraş,1919,Ekinözü
2014,98.25,1.75,92.29,7.71,95.33,4.67,Kahramanmaraş,1299,Elbistan
2014,97.29,2.71,88.99,11.01,93.2,6.8,Kahramanmaraş,1353,Göksun
2014,96.19,3.81,87.29,12.71,91.86,8.14,Kahramanmaraş,1975,Nurhak
2014,98.15,1.85,91.92,8.08,95.05,4.95,Kahramanmaraş,2085,Onikişubat
2014,95.26,4.74,83.09,16.91,89.21,10.79,Kahramanmaraş,1570,Pazarcık
2014,97.86,2.14,89.23,10.77,93.66,6.34,Kahramanmaraş,1694,Türkoğlu
2014,94.88,5.12,74.72,25.28,84.4,15.6,Karabük,1296,Eflani
2014,96.77,3.23,83.06,16.94,90.0,10.0,Karabük,1321,Eskipazar
2014,98.96,1.04,93.49,6.51,96.32,3.68,Karabük,1433,Merkez
2014,92.19,7.81,68.6,31.4,80.42,19.58,Karabük,1561,Ovacık
2014,98.62,1.38,93.27,6.73,95.93,4.07,Karabük,1587,Safranbolu
2014,95.23,4.77,78.86,21.14,86.84,13.16,Karabük,1856,Yenice
2014,98.65,1.35,95.67,4.33,97.14,2.86,Karaman,1768,Ayrancı
2014,97.68,2.32,95.04,4.96,96.37,3.63,Karaman,1884,Başyayla
2014,98.27,1.73,93.54,6.46,95.94,4.06,Karaman,1316,Ermenek
2014,98.59,1.41,93.0,7.0,95.7,4.3,Karaman,1862,Kazımkarabekir
2014,99.06,0.94,95.55,4.45,97.29,2.71,Karaman,1439,Merkez
2014,99.62,0.38,97.6,2.4,98.62,1.38,Karaman,1983,Sarıveliler
2014,97.74,2.26,86.93,13.07,92.75,7.25,Kars,1756,Akyaka
2014,96.82,3.18,84.05,15.95,90.65,9.35,Kars,1149,Arpaçay
2014,96.45,3.55,83.22,16.78,90.08,9.92,Kars,1279,Digor
2014,96.88,3.12,86.09,13.91,91.53,8.47,Kars,1424,Kağızman
2014,98.32,1.68,90.29,9.71,94.42,5.58,Kars,1447,Merkez
2014,97.84,2.16,84.38,15.62,91.67,8.33,Kars,1601,Sarıkamış
2014,98.22,1.78,87.85,12.15,93.15,6.85,Kars,1614,Selim
2014,96.16,3.84,83.89,16.11,90.15,9.85,Kars,1645,Susuz
2014,98.83,1.17,96.24,3.76,97.54,2.46,Kastamonu,1101,Abana
2014,97.82,2.18,84.63,15.37,91.07,8.93,Kastamonu,1867,Ağlı
2014,96.75,3.25,88.1,11.9,92.36,7.64,Kastamonu,1140,Araç
2014,93.84,6.16,72.2,27.8,82.92,17.08,Kastamonu,1162,Azdavay
2014,97.07,2.93,88.94,11.06,92.99,7.01,Kastamonu,1208,Bozkurt
2014,97.46,2.54,89.04,10.96,93.17,6.83,Kastamonu,1238,Çatalzeytin
2014,95.07,4.93,80.8,19.2,88.01,11.99,Kastamonu,1221,Cide
2014,97.59,2.41,87.08,12.92,92.21,7.79,Kastamonu,1264,Daday
2014,98.11,1.89,91.55,8.45,94.76,5.24,Kastamonu,1277,Devrekani
2014,92.68,7.32,77.57,22.43,84.95,15.05,Kastamonu,1915,Doğanyurt
2014,96.45,3.55,83.71,16.29,90.05,9.95,Kastamonu,1940,Hanönü
2014,96.27,3.73,83.68,16.32,89.7,10.3,Kastamonu,1805,İhsangazi
2014,96.35,3.65,85.81,14.19,91.21,8.79,Kastamonu,1410,İnebolu
2014,96.15,3.85,87.42,12.58,91.74,8.26,Kastamonu,1499,Küre
2014,98.56,1.44,91.81,8.19,95.18,4.82,Kastamonu,1450,Merkez
2014,89.4,10.6,68.74,31.26,79.22,20.78,Kastamonu,1836,Pınarbaşı
2014,92.51,7.49,75.83,24.17,84.24,15.76,Kastamonu,1845,Şenpazar
2014,98.4,1.6,89.67,10.33,94.01,5.99,Kastamonu,1984,Seydiler
2014,96.74,3.26,85.56,14.44,90.97,9.03,Kastamonu,1666,Taşköprü
2014,97.78,2.22,91.99,8.01,94.78,5.22,Kastamonu,1685,Tosya
2014,98.54,1.46,85.19,14.81,91.83,8.17,Kayseri,1752,Akkışla
2014,98.61,1.39,88.84,11.16,93.74,6.26,Kayseri,1218,Bünyan
2014,98.21,1.79,89.02,10.98,93.63,6.37,Kayseri,1275,Develi
2014,97.87,2.13,85.19,14.81,91.74,8.26,Kayseri,1330,Felahiye
2014,99.1,0.9,95.68,4.32,97.39,2.61,Kayseri,1936,Hacılar
2014,98.41,1.59,88.87,11.13,93.76,6.24,Kayseri,1409,İncesu
2014,99.29,0.71,95.19,4.81,97.23,2.77,Kayseri,1863,Kocasinan
2014,99.46,0.54,96.74,3.26,98.1,1.9,Kayseri,1864,Melikgazi
2014,98.24,1.76,86.42,13.58,92.17,7.83,Kayseri,1978,Özvatan
2014,98.27,1.73,89.83,10.17,94.18,5.82,Kayseri,1576,Pınarbaşı
2014,97.85,2.15,85.8,14.2,91.82,8.18,Kayseri,1603,Sarıoğlan
2014,96.61,3.39,83.87,16.13,90.57,9.43,Kayseri,1605,Sarız
2014,99.57,0.43,96.8,3.2,98.19,1.81,Kayseri,1846,Talas
2014,98.48,1.52,87.55,12.45,93.14,6.86,Kayseri,1680,Tomarza
2014,98.47,1.53,88.31,11.69,93.43,6.57,Kayseri,1715,Yahyalı
2014,99.04,0.96,91.57,8.43,95.27,4.73,Kayseri,1727,Yeşilhisar
2014,98.4,1.6,95.66,4.34,97.1,2.9,Kilis,2023,Elbeyli
2014,97.95,2.05,92.7,7.3,95.3,4.7,Kilis,1476,Merkez
2014,96.82,3.18,85.37,14.63,91.31,8.69,Kilis,2024,Musabeyli
2014,97.29,2.71,87.41,12.59,92.36,7.64,Kilis,2025,Polateli
2014,97.82,2.18,92.08,7.92,94.92,5.08,Kırıkkale,1880,Bahşili
2014,98.02,1.98,87.29,12.71,92.78,7.22,Kırıkkale,1882,Balışeyh
2014,98.07,1.93,83.53,16.47,90.82,9.18,Kırıkkale,1901,Çelebi
2014,96.15,3.85,81.19,18.81,88.64,11.36,Kırıkkale,1268,Delice
2014,98.13,1.87,84.28,15.72,91.27,8.73,Kırıkkale,1954,Karakeçili
2014,97.38,2.62,83.7,16.3,90.48,9.52,Kırıkkale,1463,Keskin
2014,99.37,0.63,94.49,5.51,96.92,3.08,Kırıkkale,1469,Merkez
2014,97.13,2.87,80.22,19.78,88.93,11.07,Kırıkkale,1638,Sulakyurt
2014,99.57,0.43,96.53,3.47,98.12,1.88,Kırıkkale,1992,Yahşihan
2014,98.85,1.15,95.43,4.57,97.18,2.82,Kırklareli,1163,Babaeski
2014,98.44,1.56,92.46,7.54,95.71,4.29,Kırklareli,1270,Demirköy
2014,97.42,2.58,90.44,9.56,94.22,5.78,Kırklareli,1480,Kofçaz
2014,99.28,0.72,96.77,3.23,98.04,1.96,Kırklareli,1505,Lüleburgaz
2014,98.84,1.16,95.86,4.14,97.39,2.61,Kırklareli,1471,Merkez
2014,98.01,1.99,90.53,9.47,94.29,5.71,Kırklareli,1572,Pehlivanköy
2014,98.99,1.01,93.54,6.46,96.41,3.59,Kırklareli,1577,Pınarhisar
2014,98.44,1.56,94.49,5.51,96.49,3.51,Kırklareli,1714,Vize
2014,96.19,3.81,80.31,19.69,88.23,11.77,Kırşehir,1869,Akçakent
2014,98.61,1.39,86.73,13.27,92.61,7.39,Kırşehir,1754,Akpınar
2014,99.27,0.73,85.66,14.34,92.36,7.64,Kırşehir,1890,Boztepe
2014,98.22,1.78,91.91,8.09,94.99,5.01,Kırşehir,1254,Çiçekdağı
2014,98.61,1.39,89.59,10.41,94.09,5.91,Kırşehir,1429,Kaman
2014,98.92,1.08,93.95,6.05,96.42,3.58,Kırşehir,1472,Merkez
2014,99.18,0.82,95.42,4.58,97.29,2.71,Kırşehir,1529,Mucur
2014,99.33,0.67,95.47,4.53,97.44,2.56,Kocaeli,2058,Başiskele
2014,99.29,0.71,95.46,4.54,97.42,2.58,Kocaeli,2059,Çayırova
2014,99.16,0.84,95.17,4.83,97.2,2.8,Kocaeli,2060,Darıca
2014,99.13,0.87,95.44,4.56,97.3,2.7,Kocaeli,2030,Derince
2014,98.84,1.16,92.79,7.21,95.9,4.1,Kocaeli,2061,Dilovası
2014,99.29,0.71,95.99,4.01,97.67,2.33,Kocaeli,1338,Gebze
2014,99.4,0.6,96.27,3.73,97.88,2.12,Kocaeli,1355,Gölcük
2014,99.21,0.79,96.18,3.82,97.68,2.32,Kocaeli,2062,İzmit
2014,97.08,2.92,87.69,12.31,92.71,7.29,Kocaeli,1430,Kandıra
2014,99.07,0.93,95.15,4.85,97.1,2.9,Kocaeli,1440,Karamürsel
2014,99.28,0.72,95.16,4.84,97.26,2.74,Kocaeli,2063,Kartepe
2014,98.93,1.07,94.38,5.62,96.66,3.34,Kocaeli,1821,Körfez
2014,98.42,1.58,92.77,7.23,95.47,4.53,Konya,1868,Ahırlı
2014,98.34,1.66,93.06,6.94,95.58,4.42,Konya,1753,Akören
2014,98.85,1.15,93.43,6.57,96.08,3.92,Konya,1122,Akşehir
2014,99.54,0.46,95.14,4.86,97.32,2.68,Konya,1760,Altınekin
2014,98.56,1.44,94.31,5.69,96.41,3.59,Konya,1188,Beyşehir
2014,98.27,1.73,94.11,5.89,96.12,3.88,Konya,1207,Bozkır
2014,97.49,2.51,90.4,9.6,93.94,6.06,Konya,1902,Çeltik
2014,98.85,1.15,91.89,8.11,95.29,4.71,Konya,1222,Cihanbeyli
2014,98.97,1.03,95.45,4.55,97.2,2.8,Konya,1262,Çumra
2014,95.89,4.11,88.98,11.02,92.35,7.65,Konya,1907,Derbent
2014,96.05,3.95,85.94,14.06,90.98,9.02,Konya,1789,Derebucak
2014,97.93,2.07,91.45,8.55,94.53,5.47,Konya,1285,Doğanhisar
2014,97.69,2.31,91.77,8.23,94.7,5.3,Konya,1920,Emirgazi
2014,98.49,1.51,93.74,6.26,96.09,3.91,Konya,1312,Ereğli
2014,98.58,1.42,94.63,5.37,96.58,3.42,Konya,1933,Güneysınır
2014,98.32,1.68,93.62,6.38,96.03,3.97,Konya,1375,Hadim
2014,98.93,1.07,95.6,4.4,97.23,2.77,Konya,1937,Halkapınar
2014,98.44,1.56,92.11,7.89,95.16,4.84,Konya,1804,Hüyük
2014,98.72,1.28,91.75,8.25,95.18,4.82,Konya,1400,Ilgın
2014,98.99,1.01,94.66,5.34,96.83,3.17,Konya,1422,Kadınhanı
2014,98.66,1.34,94.07,5.93,96.37,3.63,Konya,1441,Karapınar
2014,99.19,0.81,95.54,4.46,97.37,2.63,Konya,1814,Karatay
2014,98.43,1.57,90.99,9.01,94.63,5.37,Konya,1491,Kulu
2014,99.37,0.63,96.68,3.32,98.01,1.99,Konya,1827,Meram
2014,99.32,0.68,95.48,4.52,97.37,2.63,Konya,1598,Sarayönü
2014,99.57,0.43,97.34,2.66,98.43,1.57,Konya,1839,Selçuklu
2014,98.87,1.13,95.04,4.96,96.93,3.07,Konya,1617,Seydişehir
2014,98.48,1.52,91.1,8.9,94.69,5.31,Konya,1848,Taşkent
2014,98.61,1.39,93.31,6.69,95.86,4.14,Konya,1990,Tuzlukçu
2014,98.94,1.06,90.32,9.68,94.54,5.46,Konya,1994,Yalıhüyük
2014,98.1,1.9,89.16,10.84,93.53,6.47,Konya,1735,Yunak
2014,99.13,0.87,96.72,3.28,97.91,2.09,Kütahya,1132,Altıntaş
2014,98.16,1.84,92.38,7.62,95.2,4.8,Kütahya,1764,Aslanapa
2014,98.57,1.43,87.7,12.3,92.85,7.15,Kütahya,1898,Çavdarhisar
2014,98.63,1.37,94.81,5.19,96.68,3.32,Kütahya,1288,Domaniç
2014,99.28,0.72,90.3,9.7,94.76,5.24,Kütahya,1790,Dumlupınar
2014,99.15,0.85,96.38,3.62,97.7,2.3,Kütahya,1304,Emet
2014,98.59,1.41,94.75,5.25,96.63,3.37,Kütahya,1339,Gediz
2014,98.36,1.64,94.59,5.41,96.42,3.58,Kütahya,1802,Hisarcık
2014,99.21,0.79,96.91,3.09,98.06,1.94,Kütahya,1500,Merkez
2014,97.37,2.63,91.08,8.92,94.12,5.88,Kütahya,1979,Pazarlar
2014,97.85,2.15,88.75,11.25,93.08,6.92,Kütahya,1843,Şaphane
2014,97.95,2.05,93.18,6.82,95.5,4.5,Kütahya,1625,Simav
